Date,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO
2017-07-21,55.795479,34.110542,137.740005,74.361359,164.429993,993.840027,47.388939,34.47123,134.454697,287.412323,25.43,163.097015,96.190002,62.180252,73.398941,169.369995,245.660858,36.509998,104.190002
2017-07-24,55.14716,33.894154,137.839996,75.207512,166.0,998.309998,47.745396,34.242943,132.169235,288.565491,25.370001,163.685455,98.360001,62.120682,73.209946,169.460007,245.601151,36.23,105.370003
2017-07-25,54.867878,34.326931,136.440002,77.546852,165.279999,969.030029,48.735554,34.411674,131.046387,288.118134,25.18,164.024567,98.769997,61.912189,73.796822,169.589996,246.198181,36.220001,107.099998
2017-07-26,54.049999,34.267914,137.75,78.243675,165.610001,965.309998,48.874172,34.491081,130.122253,288.138031,25.139999,167.894287,96.860001,61.356209,73.657562,168.880005,246.20813,38.029999,107.169998
2017-07-27,53.91,34.415455,134.149994,78.840958,170.440002,952.51001,48.587029,34.709442,130.003021,286.428192,25.18,164.323761,95.529999,63.232639,72.772285,169.529999,245.979263,39.41,106.589996
2017-07-28,54.290001,34.582661,134.100006,77.049118,172.449997,958.330017,48.418701,35.046909,131.016586,288.694733,25.049999,161.172134,96.360001,63.649624,72.652916,172.020004,245.690704,39.0,105.389999
2017-07-31,53.549999,34.562988,135.410004,78.293457,169.25,945.5,49.596989,35.205719,131.881073,290.404572,25.110001,159.037811,94.599998,63.421276,72.314713,171.770004,245.551392,39.0,105.349998
2017-08-01,53.740002,35.674435,135.179993,78.54232,169.860001,946.559998,50.299999,36.079159,131.672394,290.921478,24.23,157.043106,96.620003,63.460987,72.195358,171.470001,246.098679,38.880001,105.68
2017-08-02,54.43,35.802299,134.850006,78.094353,169.300003,947.640015,50.200001,36.367001,131.324615,292.959381,24.129999,151.148743,96.080002,62.984432,71.877052,173.789993,246.218079,38.27,103.800003
2017-08-03,54.259998,35.546566,135.899994,77.596619,168.589996,940.299988,50.060001,36.490002,132.507095,294.072784,24.389999,148.505753,86.660004,63.063862,71.767632,174.139999,245.740463,38.279999,102.459999
2017-08-04,54.93,35.733452,136.699997,77.497078,169.619995,945.789978,50.060001,36.299999,132.338165,295.245789,24.48,149.65271,85.290001,62.646873,72.294823,173.869995,246.188232,38.43,104.68
2017-08-07,54.549999,36.146553,137.059998,77.447311,171.979996,945.75,49.919998,36.43,132.020187,295.394897,24.77,155.427383,86.169998,62.388744,72.016312,173.509995,246.64595,38.52,105.309998
2017-08-08,54.400002,35.940002,135.270004,76.949577,171.229996,944.190002,49.779999,36.41,131.433929,298.327484,24.5,155.337616,85.389999,61.872478,72.404243,174.800003,246.038971,38.360001,104.75
2017-08-09,54.029999,36.16,135.570007,77.347755,171.179993,940.080017,49.689999,36.59,132.387848,303.417236,24.299999,154.789078,84.050003,62.04126,72.085938,179.300003,246.029022,38.360001,103.389999
2017-08-10,53.540001,35.470001,130.369995,76.252747,167.399994,923.590027,48.189999,36.139999,132.248734,301.458893,23.99,149.044327,82.040001,61.733482,71.031555,177.619995,242.556244,38.189999,101.699997
2017-08-11,53.68,34.939999,130.610001,76.003876,168.080002,930.090027,47.77,35.869999,132.258682,301.955933,24.08,153.851563,83.580002,61.932049,72.115776,179.350006,242.914474,38.099998,104.550003
2017-08-14,54.130001,34.68,132.960007,77.297989,170.75,938.929993,48.169998,36.34,132.636261,305.763306,24.389999,158.130203,85.540001,62.219963,73.199997,180.339996,245.322525,38.5,106.669998
2017-08-15,54.34,34.57,131.369995,76.850021,171.0,938.080017,47.91,36.0,132.536911,304.391479,24.34,159.785812,85.300003,62.051186,73.220001,178.220001,245.292664,38.16,105.550003
2017-08-16,54.82,34.290001,131.259995,76.302521,170.0,944.27002,48.029999,35.810001,133.321915,303.993805,24.07,162.787842,86.449997,62.249748,73.650002,178.080002,245.720551,38.23,105.75
2017-08-17,54.02,34.099998,127.580002,74.311584,166.910004,927.659973,47.209999,35.169998,132.199051,299.639709,23.719999,158.040451,87.25,61.395924,72.400002,177.25,241.889557,37.599998,102.589996
2017-08-18,53.93,34.16,127.650002,74.26181,167.410004,926.179993,47.330002,35.009998,131.791656,297.432831,24.08,160.065079,85.779999,61.048439,72.489998,176.899994,241.511444,37.369999,102.730003
2017-08-21,53.75,34.0,127.43,74.361359,167.779999,920.869995,47.32,34.919998,132.606461,300.096985,23.9,157.980606,86.389999,61.52499,72.150002,176.740005,241.7005,37.580002,103.449997
2017-08-22,54.419998,34.150002,130.289993,74.659996,169.639999,940.400024,47.529999,34.650002,133.848557,302.999725,23.98,163.376282,86.639999,61.971756,73.160004,179.220001,244.227966,37.98,103.900002
2017-08-23,54.209999,34.240002,129.190002,75.050003,168.710007,942.580017,47.439999,34.66,131.960571,301.0513,23.450001,161.271866,84.480003,61.703701,72.720001,178.190002,243.352295,37.919998,103.68
2017-08-24,53.459999,34.18,130.050003,75.25,167.740005,936.890015,47.41,34.709999,132.050003,300.812714,23.540001,158.399506,84.230003,62.259674,72.690002,177.990005,242.785126,37.68,103.440002
2017-08-25,53.900002,34.540001,129.679993,75.099998,166.320007,930.5,47.77,34.669998,131.679993,301.011536,23.809999,157.442032,81.970001,62.488022,72.82,178.029999,243.352295,37.990002,103.589996
2017-08-28,54.169998,34.470001,131.649994,75.699997,167.240005,928.130005,47.880001,34.650002,131.740005,301.816742,24.389999,160.244598,81.790001,62.865295,72.830002,178.240005,243.362259,37.939999,108.709999
2017-08-29,54.330002,34.369999,132.440002,74.949997,168.050003,935.75,48.080002,34.73,132.210007,306.320007,24.6,161.890228,82.0,62.666733,73.050003,182.110001,243.640884,37.849998,107.370003
2017-08-30,55.07,34.369999,134.339996,75.0,169.919998,943.630005,48.360001,34.889999,131.070007,306.299988,24.700001,164.553162,83.25,62.666733,74.010002,182.149994,244.795135,37.669998,108.559998
2017-08-31,55.689999,34.73,138.929993,75.449997,171.970001,955.23999,48.400002,35.07,132.369995,305.390015,25.48,165.540527,84.379997,63.401421,74.769997,182.009995,246.267838,37.459999,108.639999
2017-09-01,55.790001,34.77,139.380005,75.650002,172.020004,951.98999,48.5,35.09,131.029999,302.190002,25.92,166.418213,85.550003,63.371635,73.940002,181.380005,246.616104,37.48,109.010002
2017-09-05,55.540001,34.950001,139.350006,72.050003,170.720001,941.47998,47.66,35.02,129.899994,302.200012,25.639999,163.665512,85.32,63.163139,73.610001,183.080002,244.844894,37.09,110.739998
2017-09-06,55.529999,35.32,140.160004,71.650002,172.089996,942.02002,47.580002,35.759998,130.669998,301.450012,26.469999,164.573105,86.190002,63.540413,73.400002,180.25,245.68074,36.57,111.110001
