,ALGN,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,JPM,LMT,LPX,LRCX,MASI,MRK,MRO,MSFT,RTN,T,THO,WFC,WMT,WRK,XOM,portfolioreturn,portfoliostandarddeviation,returnoverrisk
665,0.03,0.08,0.02,0.02,0.09,0.06,0.01,0.08,0.04,0.04,0.02,0.02,0.02,0.01,0.06,0.01,0.06,0.08,0.02,0.01,0.05,0.01,0.04,0.05,0.07,0.112382964978,0.00598958720406,18.76305681
666,0.01,0.19,0.03,0.02,0.04,0.01,0.01,0.01,0.04,0.02,0.04,0.02,0.07,0.08,0.04,0.03,0.06,0.02,0.01,0.06,0.01,0.05,0.04,0.07,0.02,0.110393903432,0.00643270236339,17.1613572641
667,0.03,0.04,0.1,0.11,0.05,0.03,0.02,0.04,0.05,0.06,0.07,0.02,0.08,0.01,0.01,0.03,0.08,0.01,0.04,0.01,0.02,0.01,0.01,0.04,0.03,0.114750661667,0.00649559813016,17.6659114939
668,0.02,0.02,0.03,0.07,0.03,0.03,0.15,0.05,0.11,0.08,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.1,0.08,0.02,0.03,0.06,0.01,0.02,0.117885291785,0.00510292276471,23.101523817
669,0.02,0.01,0.04,0.03,0.07,0.04,0.02,0.03,0.02,0.04,0.03,0.16,0.01,0.04,0.09,0.02,0.1,0.02,0.06,0.02,0.04,0.02,0.03,0.01,0.03,0.0960057402969,0.00588574147473,16.3115795536
670,0.01,0.05,0.03,0.02,0.04,0.06,0.01,0.08,0.04,0.02,0.05,0.01,0.03,0.02,0.01,0.03,0.05,0.11,0.01,0.1,0.02,0.01,0.01,0.08,0.1,0.0986925995274,0.00589863877452,16.7314194512
671,0.09,0.07,0.04,0.02,0.05,0.02,0.06,0.09,0.12,0.06,0.05,0.01,0.03,0.02,0.03,0.05,0.01,0.03,0.07,0.02,0.02,0.01,0.01,0.01,0.01,0.176384328455,0.00629268520798,28.0300575391
672,0.01,0.06,0.02,0.05,0.07,0.06,0.05,0.05,0.11,0.02,0.01,0.01,0.03,0.01,0.03,0.02,0.03,0.08,0.09,0.02,0.03,0.07,0.01,0.03,0.03,0.106140191071,0.00539070967886,19.6894652826
673,0.01,0.07,0.02,0.02,0.05,0.1,0.01,0.01,0.11,0.02,0.07,0.06,0.06,0.06,0.01,0.08,0.01,0.01,0.01,0.02,0.02,0.07,0.02,0.01,0.07,0.116682301802,0.00643478748956,18.1330466611
674,0.02,0.07,0.02,0.03,0.01,0.05,0.04,0.04,0.01,0.01,0.04,0.01,0.05,0.07,0.07,0.06,0.02,0.02,0.12,0.01,0.01,0.01,0.1,0.1,0.01,0.156510060099,0.00579021503635,27.0300945849
675,0.06,0.02,0.04,0.02,0.01,0.05,0.03,0.01,0.05,0.04,0.01,0.03,0.02,0.05,0.04,0.14,0.01,0.01,0.06,0.05,0.01,0.03,0.01,0.17,0.03,0.145418997118,0.00674865084039,21.5478620182
676,0.01,0.06,0.02,0.04,0.09,0.01,0.01,0.02,0.05,0.03,0.07,0.02,0.05,0.01,0.03,0.09,0.09,0.05,0.01,0.01,0.12,0.04,0.01,0.05,0.01,0.059941932392,0.00708170845378,8.46433212879
677,0.06,0.02,0.03,0.06,0.05,0.04,0.02,0.02,0.01,0.09,0.02,0.13,0.05,0.02,0.03,0.03,0.01,0.11,0.01,0.04,0.02,0.06,0.01,0.04,0.02,0.153570089146,0.00551647282511,27.8384565672
678,0.11,0.06,0.04,0.01,0.04,0.01,0.11,0.03,0.05,0.15,0.02,0.02,0.07,0.01,0.02,0.02,0.04,0.01,0.05,0.02,0.02,0.01,0.03,0.02,0.03,0.177503010043,0.00599941519187,29.586718766
679,0.01,0.06,0.01,0.02,0.1,0.05,0.07,0.07,0.08,0.02,0.01,0.07,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.06,0.02,0.18,0.03,0.02,0.117979684846,0.0060031941475,19.6528184741
680,0.02,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.04,0.01,0.01,0.04,0.03,0.15,0.09,0.07,0.01,0.04,0.07,0.08,0.08,0.02,0.01,0.01,0.1,0.138217724395,0.00562185358675,24.5857922591
681,0.08,0.01,0.01,0.03,0.03,0.08,0.08,0.02,0.02,0.05,0.03,0.01,0.02,0.06,0.08,0.02,0.02,0.03,0.03,0.11,0.06,0.02,0.03,0.02,0.05,0.154779917336,0.00516910661449,29.9432627105
682,0.01,0.13,0.09,0.04,0.01,0.05,0.04,0.01,0.03,0.06,0.01,0.01,0.02,0.04,0.02,0.01,0.01,0.07,0.02,0.04,0.12,0.05,0.03,0.03,0.05,0.122176588404,0.00562460311679,21.7218150094
683,0.03,0.09,0.08,0.04,0.03,0.02,0.05,0.07,0.07,0.02,0.07,0.07,0.03,0.02,0.03,0.03,0.04,0.01,0.04,0.07,0.01,0.01,0.05,0.01,0.01,0.125023041591,0.00603719393956,20.7087999561
684,0.03,0.02,0.06,0.02,0.01,0.05,0.13,0.07,0.03,0.03,0.16,0.03,0.03,0.01,0.02,0.06,0.08,0.04,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.110285559164,0.00684780916581,16.1052325632
685,0.01,0.02,0.02,0.03,0.06,0.05,0.05,0.02,0.03,0.03,0.19,0.06,0.01,0.01,0.04,0.08,0.03,0.04,0.02,0.06,0.05,0.03,0.03,0.02,0.01,0.081291652719,0.00686965854655,11.8334342483
686,0.03,0.02,0.04,0.04,0.06,0.05,0.02,0.01,0.06,0.01,0.03,0.01,0.07,0.03,0.05,0.02,0.02,0.02,0.03,0.09,0.12,0.02,0.07,0.01,0.07,0.103578287161,0.00564235336852,18.3572846995
687,0.02,0.02,0.01,0.01,0.02,0.13,0.1,0.03,0.05,0.11,0.02,0.01,0.02,0.01,0.05,0.04,0.02,0.05,0.02,0.13,0.03,0.02,0.05,0.02,0.01,0.109145111376,0.00531586093505,20.5319726587
688,0.01,0.04,0.02,0.03,0.05,0.03,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.01,0.05,0.02,0.01,0.01,0.2,0.05,0.05,0.09,0.03,0.02,0.11,0.0969343951861,0.00483053068036,20.0670281591
689,0.09,0.01,0.03,0.06,0.01,0.04,0.06,0.03,0.01,0.02,0.08,0.07,0.04,0.03,0.02,0.01,0.09,0.03,0.08,0.01,0.05,0.02,0.03,0.06,0.02,0.167632974823,0.00596893844602,28.0842190515
690,0.03,0.02,0.02,0.06,0.01,0.02,0.04,0.07,0.03,0.01,0.06,0.06,0.03,0.03,0.03,0.05,0.02,0.02,0.01,0.07,0.07,0.01,0.11,0.03,0.09,0.121635674894,0.00568128005095,21.4099065356
691,0.04,0.04,0.02,0.03,0.01,0.01,0.05,0.07,0.02,0.01,0.07,0.03,0.02,0.09,0.03,0.06,0.02,0.11,0.02,0.01,0.07,0.03,0.09,0.03,0.02,0.165530926903,0.00610907822394,27.0958925119
692,0.1,0.01,0.06,0.05,0.04,0.09,0.01,0.01,0.01,0.07,0.01,0.04,0.01,0.01,0.01,0.04,0.02,0.03,0.12,0.13,0.01,0.03,0.06,0.01,0.02,0.176451278272,0.00521149667082,33.8580813569
693,0.05,0.03,0.02,0.02,0.13,0.01,0.01,0.01,0.06,0.01,0.07,0.05,0.15,0.02,0.03,0.02,0.02,0.05,0.01,0.09,0.07,0.02,0.01,0.03,0.01,0.113785019232,0.00664471941128,17.1241270231
694,0.04,0.06,0.02,0.01,0.05,0.01,0.01,0.02,0.04,0.01,0.01,0.01,0.06,0.09,0.07,0.06,0.01,0.02,0.08,0.12,0.03,0.05,0.07,0.03,0.02,0.132665717922,0.00561192108058,23.6399828182
695,0.02,0.14,0.01,0.06,0.01,0.02,0.06,0.02,0.06,0.02,0.04,0.08,0.07,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.01,0.02,0.15,0.02,0.07,0.141634604866,0.00565689368456,25.0375228462
696,0.03,0.04,0.02,0.04,0.06,0.02,0.06,0.03,0.02,0.01,0.02,0.01,0.02,0.03,0.04,0.02,0.09,0.04,0.05,0.1,0.05,0.01,0.06,0.1,0.03,0.0924621237272,0.00587001204461,15.7516071559
697,0.03,0.06,0.02,0.02,0.04,0.05,0.01,0.01,0.01,0.1,0.09,0.1,0.01,0.05,0.01,0.01,0.05,0.1,0.01,0.03,0.01,0.02,0.03,0.06,0.07,0.132335478046,0.00604445081163,21.893714114
698,0.03,0.06,0.1,0.01,0.05,0.03,0.01,0.05,0.04,0.03,0.13,0.01,0.01,0.02,0.03,0.04,0.01,0.04,0.03,0.04,0.09,0.03,0.01,0.08,0.02,0.114861605276,0.00684078310192,16.7907100057
699,0.01,0.02,0.03,0.02,0.08,0.01,0.04,0.02,0.04,0.08,0.03,0.01,0.07,0.02,0.07,0.07,0.01,0.01,0.04,0.01,0.03,0.02,0.06,0.11,0.09,0.0894872329364,0.00614850076412,14.5543176084
700,0.1,0.01,0.03,0.04,0.08,0.02,0.01,0.03,0.08,0.02,0.05,0.09,0.02,0.01,0.05,0.04,0.03,0.04,0.04,0.05,0.05,0.02,0.01,0.03,0.05,0.147824863878,0.00575439419707,25.689040204
701,0.01,0.01,0.02,0.01,0.01,0.13,0.03,0.08,0.04,0.01,0.06,0.06,0.03,0.04,0.04,0.03,0.01,0.05,0.05,0.04,0.07,0.06,0.01,0.05,0.05,0.131382869915,0.0058488265735,22.4631160224
702,0.01,0.01,0.08,0.04,0.01,0.03,0.04,0.04,0.04,0.14,0.03,0.04,0.04,0.08,0.01,0.01,0.03,0.01,0.01,0.15,0.01,0.02,0.04,0.01,0.07,0.113009758079,0.00567083735285,19.9282312377
703,0.01,0.08,0.08,0.12,0.02,0.04,0.03,0.02,0.02,0.02,0.01,0.03,0.01,0.01,0.03,0.04,0.02,0.03,0.03,0.12,0.05,0.02,0.04,0.11,0.01,0.102851506652,0.00557192568551,18.4588798303
704,0.02,0.05,0.06,0.02,0.01,0.04,0.04,0.05,0.03,0.05,0.08,0.06,0.01,0.07,0.01,0.02,0.02,0.01,0.01,0.04,0.01,0.01,0.06,0.02,0.2,0.128900620423,0.00578610545111,22.2776134158
705,0.09,0.03,0.01,0.02,0.01,0.05,0.04,0.06,0.06,0.01,0.04,0.12,0.01,0.15,0.04,0.02,0.01,0.03,0.03,0.03,0.01,0.05,0.01,0.04,0.03,0.222622766195,0.00603310943412,36.9001704056
706,0.02,0.03,0.01,0.04,0.05,0.03,0.03,0.05,0.05,0.12,0.02,0.02,0.01,0.08,0.01,0.01,0.02,0.08,0.05,0.02,0.12,0.01,0.02,0.06,0.04,0.141463452526,0.00603156111815,23.4538703588
707,0.02,0.01,0.06,0.08,0.08,0.01,0.06,0.03,0.02,0.01,0.09,0.02,0.03,0.02,0.02,0.07,0.01,0.02,0.09,0.08,0.03,0.02,0.03,0.06,0.03,0.106002266527,0.00598752465865,17.7038546929
708,0.05,0.16,0.02,0.02,0.01,0.03,0.07,0.04,0.14,0.01,0.03,0.04,0.01,0.02,0.05,0.09,0.02,0.06,0.01,0.01,0.02,0.05,0.01,0.02,0.01,0.133995827761,0.00603674213544,22.1967121925
709,0.02,0.02,0.05,0.02,0.01,0.02,0.01,0.24,0.07,0.03,0.05,0.05,0.05,0.02,0.06,0.01,0.03,0.01,0.03,0.01,0.07,0.01,0.01,0.07,0.03,0.138469117915,0.0075451150905,18.3521545071
710,0.1,0.03,0.02,0.05,0.03,0.01,0.08,0.02,0.01,0.03,0.02,0.02,0.13,0.03,0.06,0.01,0.06,0.04,0.04,0.01,0.01,0.07,0.09,0.02,0.01,0.171391956267,0.00554312128071,30.9197557815
711,0.06,0.02,0.04,0.04,0.02,0.02,0.08,0.01,0.12,0.01,0.03,0.06,0.01,0.01,0.03,0.01,0.1,0.06,0.02,0.02,0.04,0.01,0.01,0.16,0.01,0.114356550503,0.006393724287,17.8857494271
712,0.01,0.02,0.03,0.01,0.02,0.01,0.03,0.24,0.01,0.02,0.02,0.1,0.02,0.02,0.04,0.03,0.03,0.09,0.04,0.01,0.03,0.03,0.07,0.02,0.05,0.143267842414,0.00696124956706,20.5807651391
713,0.07,0.01,0.02,0.01,0.06,0.02,0.05,0.11,0.02,0.06,0.04,0.01,0.03,0.01,0.06,0.04,0.06,0.01,0.05,0.05,0.01,0.08,0.01,0.04,0.07,0.117087240445,0.00597383895883,19.599999473
714,0.01,0.02,0.01,0.13,0.05,0.01,0.09,0.01,0.11,0.02,0.04,0.06,0.05,0.01,0.01,0.01,0.12,0.02,0.07,0.02,0.02,0.02,0.03,0.03,0.03,0.0787143975209,0.00609899273209,12.9061307299
715,0.22,0.01,0.02,0.03,0.01,0.02,0.07,0.01,0.04,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.11,0.02,0.09,0.01,0.06,0.05,0.07,0.2624287658,0.00543771975963,48.2608110386
716,0.01,0.05,0.11,0.04,0.01,0.05,0.01,0.06,0.03,0.02,0.08,0.03,0.12,0.04,0.01,0.01,0.01,0.01,0.09,0.06,0.01,0.02,0.01,0.06,0.05,0.142081179736,0.00622837400784,22.8119216278
717,0.06,0.11,0.04,0.03,0.04,0.01,0.03,0.01,0.04,0.05,0.04,0.02,0.06,0.04,0.01,0.04,0.05,0.09,0.05,0.03,0.03,0.03,0.04,0.03,0.02,0.151002594266,0.00598981102749,25.2099095569
718,0.01,0.05,0.09,0.04,0.01,0.01,0.01,0.02,0.03,0.01,0.1,0.15,0.01,0.02,0.12,0.02,0.02,0.01,0.08,0.04,0.01,0.04,0.02,0.02,0.06,0.0976597152295,0.00548813102079,17.7947127828
719,0.08,0.06,0.05,0.06,0.03,0.02,0.01,0.09,0.02,0.05,0.02,0.02,0.02,0.01,0.01,0.03,0.01,0.06,0.06,0.01,0.1,0.05,0.06,0.02,0.05,0.172392203127,0.00581006237189,29.6713171206
720,0.01,0.02,0.09,0.03,0.03,0.09,0.01,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.02,0.05,0.04,0.01,0.03,0.04,0.03,0.06,0.11,0.1,0.03,0.113308908097,0.00594857535866,19.0480747515
721,0.02,0.07,0.01,0.07,0.08,0.05,0.02,0.06,0.03,0.2,0.02,0.07,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.04,0.05,0.05,0.01,0.132695044552,0.00629146440187,21.0912811511
722,0.02,0.01,0.02,0.08,0.07,0.02,0.11,0.02,0.05,0.01,0.03,0.02,0.03,0.16,0.01,0.01,0.03,0.04,0.01,0.09,0.03,0.02,0.01,0.03,0.07,0.145073102871,0.00582662347666,24.8983143414
723,0.03,0.01,0.02,0.04,0.01,0.04,0.13,0.03,0.03,0.01,0.04,0.04,0.04,0.09,0.07,0.03,0.04,0.01,0.05,0.09,0.01,0.02,0.09,0.02,0.01,0.138888196742,0.00527772963821,26.3158983622
724,0.01,0.01,0.06,0.06,0.01,0.03,0.02,0.09,0.02,0.08,0.04,0.03,0.05,0.02,0.1,0.05,0.04,0.03,0.01,0.06,0.06,0.06,0.01,0.01,0.04,0.0868454644307,0.00580822835787,14.9521435935
725,0.01,0.01,0.06,0.06,0.02,0.01,0.07,0.02,0.04,0.03,0.01,0.13,0.03,0.05,0.02,0.06,0.05,0.02,0.01,0.14,0.04,0.04,0.05,0.01,0.01,0.0929618995365,0.00557712492757,16.6684269662
726,0.04,0.05,0.02,0.01,0.01,0.05,0.07,0.09,0.02,0.01,0.01,0.03,0.04,0.05,0.04,0.02,0.14,0.05,0.04,0.03,0.02,0.03,0.01,0.1,0.02,0.121395977602,0.00636855307328,19.0617831406
727,0.04,0.03,0.1,0.01,0.06,0.02,0.05,0.03,0.01,0.11,0.04,0.03,0.02,0.01,0.03,0.01,0.01,0.05,0.14,0.05,0.03,0.03,0.01,0.03,0.05,0.133850505851,0.00551839191726,24.2553460969
728,0.01,0.04,0.09,0.03,0.01,0.03,0.06,0.02,0.1,0.02,0.07,0.01,0.03,0.03,0.09,0.06,0.01,0.02,0.06,0.09,0.04,0.01,0.01,0.04,0.02,0.0939937985051,0.00563215883676,16.6887691256
729,0.02,0.09,0.06,0.02,0.02,0.01,0.05,0.01,0.05,0.04,0.09,0.07,0.08,0.05,0.02,0.01,0.03,0.09,0.01,0.03,0.02,0.01,0.03,0.05,0.04,0.133673528207,0.00606650183282,22.034696748
730,0.03,0.03,0.01,0.04,0.09,0.08,0.06,0.04,0.01,0.03,0.15,0.04,0.01,0.02,0.01,0.03,0.01,0.03,0.13,0.04,0.01,0.01,0.05,0.01,0.03,0.140790071086,0.00626927939419,22.4571377719
731,0.01,0.01,0.04,0.04,0.02,0.04,0.02,0.01,0.08,0.01,0.03,0.04,0.1,0.06,0.02,0.09,0.01,0.01,0.03,0.05,0.02,0.14,0.02,0.04,0.06,0.0984952844182,0.00580612803,16.9640221348
732,0.04,0.02,0.01,0.01,0.01,0.04,0.09,0.03,0.01,0.07,0.03,0.15,0.01,0.07,0.02,0.02,0.03,0.06,0.03,0.01,0.08,0.04,0.05,0.01,0.06,0.155520082526,0.00549656913492,28.2940282763
733,0.07,0.11,0.01,0.01,0.03,0.01,0.04,0.01,0.02,0.04,0.02,0.03,0.02,0.14,0.01,0.01,0.03,0.01,0.02,0.1,0.04,0.01,0.04,0.1,0.07,0.178868381294,0.00607412170821,29.4476123276
734,0.03,0.07,0.02,0.03,0.09,0.02,0.01,0.02,0.01,0.1,0.04,0.03,0.07,0.02,0.03,0.08,0.05,0.06,0.01,0.01,0.05,0.02,0.01,0.08,0.04,0.104989565298,0.00668935994412,15.6950091152
735,0.01,0.02,0.03,0.01,0.07,0.02,0.03,0.02,0.01,0.1,0.02,0.05,0.02,0.08,0.19,0.06,0.1,0.01,0.02,0.01,0.06,0.01,0.01,0.02,0.02,0.0698961943155,0.0062501818244,11.1830657538
736,0.02,0.03,0.01,0.1,0.1,0.02,0.01,0.03,0.03,0.07,0.01,0.01,0.08,0.13,0.01,0.06,0.01,0.05,0.01,0.03,0.02,0.11,0.02,0.01,0.02,0.141784082126,0.00635385381084,22.3146591576
737,0.02,0.08,0.01,0.04,0.03,0.03,0.02,0.01,0.13,0.04,0.01,0.05,0.02,0.08,0.03,0.14,0.01,0.03,0.01,0.02,0.09,0.01,0.02,0.06,0.01,0.124672903608,0.00673668046896,18.5065781557
738,0.02,0.03,0.01,0.03,0.01,0.04,0.02,0.06,0.06,0.03,0.02,0.02,0.01,0.05,0.06,0.02,0.07,0.04,0.06,0.1,0.06,0.03,0.06,0.05,0.04,0.10084397306,0.00544861892406,18.5081714221
739,0.01,0.07,0.01,0.18,0.06,0.04,0.01,0.01,0.01,0.02,0.05,0.01,0.09,0.01,0.05,0.13,0.01,0.03,0.05,0.04,0.02,0.02,0.03,0.02,0.02,0.108524851417,0.0063871699825,16.9910698657
740,0.01,0.02,0.03,0.08,0.02,0.08,0.02,0.01,0.02,0.13,0.01,0.11,0.02,0.02,0.06,0.01,0.01,0.02,0.06,0.02,0.01,0.06,0.03,0.07,0.07,0.118769883795,0.00526404294463,22.5624838255
741,0.04,0.07,0.16,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.11,0.01,0.04,0.04,0.01,0.01,0.01,0.01,0.07,0.01,0.14,0.07,0.01,0.04,0.124090793323,0.0053293783398,23.2842904765
742,0.05,0.09,0.11,0.01,0.02,0.04,0.01,0.1,0.02,0.02,0.02,0.11,0.09,0.05,0.01,0.04,0.01,0.04,0.03,0.01,0.02,0.02,0.06,0.01,0.01,0.191674840522,0.00646088885797,29.6669459474
743,0.03,0.02,0.09,0.01,0.02,0.08,0.08,0.09,0.07,0.03,0.01,0.05,0.06,0.05,0.02,0.01,0.05,0.01,0.01,0.02,0.01,0.1,0.03,0.04,0.01,0.137150215726,0.00601747309021,22.7919948573
744,0.01,0.07,0.03,0.05,0.04,0.02,0.01,0.04,0.02,0.08,0.02,0.02,0.04,0.03,0.06,0.01,0.07,0.02,0.05,0.03,0.03,0.06,0.12,0.02,0.05,0.0946965395693,0.00563732105016,16.7981455601
745,0.01,0.04,0.03,0.01,0.02,0.03,0.09,0.02,0.01,0.01,0.16,0.06,0.02,0.02,0.04,0.07,0.03,0.03,0.05,0.08,0.01,0.03,0.09,0.02,0.02,0.095982594776,0.00617697598649,15.538767673
746,0.04,0.03,0.01,0.09,0.06,0.05,0.01,0.03,0.05,0.03,0.07,0.01,0.03,0.01,0.07,0.01,0.1,0.07,0.03,0.03,0.06,0.05,0.02,0.01,0.03,0.0911373129643,0.00600524899954,15.1762754502
747,0.03,0.05,0.04,0.01,0.01,0.04,0.05,0.03,0.05,0.18,0.03,0.01,0.04,0.04,0.01,0.02,0.04,0.02,0.15,0.01,0.01,0.06,0.02,0.02,0.03,0.140792478718,0.00581985369964,24.1917556667
748,0.04,0.02,0.01,0.02,0.01,0.13,0.02,0.02,0.01,0.03,0.09,0.02,0.03,0.02,0.01,0.03,0.01,0.05,0.12,0.08,0.05,0.01,0.06,0.1,0.01,0.157467835489,0.00592403936907,26.5811595229
749,0.03,0.06,0.09,0.02,0.02,0.14,0.01,0.02,0.05,0.01,0.02,0.01,0.02,0.01,0.04,0.07,0.03,0.02,0.05,0.05,0.05,0.04,0.02,0.03,0.09,0.11781283363,0.00563096424125,20.922319621
750,0.01,0.11,0.07,0.12,0.03,0.04,0.05,0.06,0.04,0.02,0.04,0.01,0.01,0.04,0.04,0.01,0.01,0.13,0.02,0.03,0.01,0.01,0.01,0.06,0.02,0.143759880601,0.00559477215093,25.6953950443
751,0.05,0.06,0.01,0.09,0.01,0.09,0.02,0.03,0.01,0.02,0.07,0.08,0.02,0.02,0.11,0.04,0.02,0.04,0.01,0.01,0.01,0.05,0.07,0.04,0.02,0.145402142614,0.00549077022106,26.4811923937
752,0.03,0.02,0.05,0.02,0.06,0.01,0.06,0.01,0.02,0.06,0.06,0.06,0.01,0.07,0.06,0.02,0.04,0.01,0.06,0.02,0.06,0.09,0.03,0.05,0.02,0.111939963955,0.00573172284883,19.5298982361
753,0.07,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.02,0.1,0.01,0.07,0.01,0.01,0.05,0.02,0.06,0.05,0.06,0.06,0.13,0.04,0.05,0.02,0.07,0.116258444138,0.0054191133218,21.4534070861
754,0.05,0.02,0.02,0.05,0.02,0.02,0.02,0.03,0.02,0.02,0.09,0.03,0.12,0.02,0.03,0.17,0.04,0.02,0.05,0.02,0.05,0.01,0.03,0.03,0.02,0.128529389677,0.00719954703779,17.8524272433
755,0.04,0.02,0.12,0.01,0.03,0.05,0.03,0.05,0.01,0.01,0.01,0.05,0.05,0.05,0.01,0.01,0.02,0.13,0.04,0.01,0.02,0.05,0.02,0.11,0.05,0.164583795757,0.00587616755528,28.0086968605
756,0.03,0.03,0.03,0.01,0.03,0.02,0.01,0.01,0.01,0.03,0.21,0.02,0.08,0.02,0.05,0.05,0.01,0.04,0.05,0.07,0.01,0.12,0.03,0.01,0.02,0.0957219200989,0.00670975298382,14.2660870422
757,0.02,0.04,0.08,0.04,0.05,0.08,0.03,0.04,0.04,0.12,0.01,0.05,0.02,0.03,0.03,0.14,0.01,0.03,0.03,0.01,0.02,0.01,0.01,0.01,0.05,0.126893589266,0.00652208619308,19.4559816459
758,0.02,0.01,0.04,0.04,0.14,0.01,0.07,0.05,0.01,0.01,0.04,0.01,0.01,0.03,0.02,0.04,0.02,0.08,0.04,0.04,0.04,0.08,0.08,0.06,0.01,0.101963088139,0.0059594562852,17.1094615447
759,0.07,0.05,0.02,0.06,0.01,0.03,0.01,0.05,0.05,0.12,0.01,0.03,0.03,0.05,0.02,0.05,0.03,0.01,0.02,0.04,0.03,0.14,0.01,0.04,0.02,0.143497426006,0.00578771402243,24.7934547992
760,0.02,0.02,0.01,0.06,0.02,0.01,0.01,0.08,0.02,0.01,0.07,0.01,0.12,0.09,0.14,0.04,0.04,0.02,0.01,0.06,0.02,0.04,0.01,0.04,0.03,0.115536572501,0.00611536213447,18.8928423143
761,0.04,0.02,0.02,0.02,0.01,0.12,0.16,0.01,0.02,0.04,0.04,0.07,0.01,0.03,0.05,0.06,0.09,0.01,0.02,0.02,0.02,0.04,0.06,0.01,0.01,0.122644565268,0.00573192672831,21.3967433782
762,0.07,0.05,0.03,0.02,0.02,0.03,0.01,0.03,0.06,0.1,0.06,0.08,0.08,0.06,0.01,0.01,0.01,0.01,0.1,0.02,0.01,0.01,0.1,0.01,0.01,0.196184611494,0.00605921778527,32.377877549
763,0.02,0.01,0.02,0.01,0.01,0.01,0.12,0.09,0.11,0.02,0.09,0.01,0.08,0.01,0.03,0.02,0.01,0.01,0.03,0.1,0.09,0.01,0.05,0.03,0.01,0.105066254156,0.00610518380453,17.2093515151
764,0.01,0.09,0.2,0.01,0.03,0.01,0.05,0.01,0.04,0.04,0.03,0.02,0.07,0.02,0.01,0.03,0.01,0.01,0.02,0.13,0.01,0.01,0.05,0.02,0.07,0.101689141539,0.00574231016702,17.7087511092
765,0.11,0.01,0.03,0.02,0.04,0.04,0.02,0.05,0.01,0.05,0.01,0.02,0.04,0.14,0.03,0.03,0.07,0.03,0.03,0.01,0.05,0.09,0.03,0.02,0.02,0.204147872823,0.00614217845266,33.2370468225
766,0.05,0.01,0.1,0.02,0.05,0.01,0.03,0.01,0.04,0.05,0.04,0.06,0.02,0.01,0.01,0.01,0.04,0.09,0.04,0.01,0.2,0.03,0.02,0.03,0.02,0.121711551353,0.00602899020964,20.1877175315
767,0.14,0.07,0.01,0.03,0.01,0.01,0.04,0.02,0.01,0.02,0.07,0.03,0.02,0.12,0.03,0.06,0.03,0.05,0.09,0.03,0.05,0.01,0.01,0.01,0.03,0.239958193008,0.00607249050492,39.5156143618
768,0.08,0.04,0.09,0.03,0.01,0.03,0.01,0.05,0.01,0.05,0.08,0.04,0.01,0.01,0.08,0.01,0.09,0.01,0.09,0.05,0.02,0.04,0.04,0.01,0.02,0.134744515659,0.00583184159272,23.1049683907
769,0.08,0.05,0.04,0.01,0.03,0.02,0.01,0.08,0.01,0.08,0.02,0.03,0.12,0.02,0.02,0.06,0.03,0.07,0.01,0.08,0.02,0.01,0.02,0.07,0.01,0.166341228639,0.00643292303081,25.8577986775
770,0.05,0.02,0.04,0.01,0.02,0.03,0.03,0.02,0.01,0.05,0.02,0.06,0.02,0.15,0.03,0.06,0.07,0.02,0.02,0.11,0.01,0.02,0.04,0.08,0.01,0.156426523764,0.0061719670789,25.3446788949
771,0.05,0.07,0.04,0.06,0.02,0.02,0.08,0.01,0.05,0.04,0.04,0.01,0.03,0.17,0.07,0.01,0.01,0.01,0.01,0.05,0.02,0.04,0.06,0.02,0.01,0.183947311515,0.00585871307199,31.3972214127
772,0.05,0.04,0.12,0.01,0.01,0.01,0.04,0.02,0.07,0.05,0.02,0.13,0.03,0.02,0.01,0.04,0.1,0.03,0.01,0.01,0.03,0.02,0.01,0.04,0.08,0.115133644464,0.00606189604802,18.9930087141
773,0.02,0.02,0.05,0.02,0.03,0.14,0.04,0.1,0.05,0.02,0.06,0.02,0.02,0.01,0.05,0.06,0.03,0.04,0.04,0.01,0.07,0.02,0.01,0.01,0.06,0.126338462745,0.00625911985184,20.184701002
774,0.03,0.05,0.03,0.03,0.03,0.1,0.02,0.01,0.02,0.09,0.15,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.02,0.04,0.11,0.01,0.01,0.06,0.07,0.115203228667,0.00664013509816,17.3495308399
775,0.07,0.06,0.02,0.01,0.06,0.01,0.02,0.11,0.02,0.03,0.05,0.06,0.05,0.02,0.05,0.03,0.03,0.09,0.01,0.01,0.05,0.02,0.03,0.08,0.01,0.160350756304,0.00641907020066,24.9803711895
